-0.68	-0.081	-129.6	Near
-0.6670958963210702	-0.07751579598662207	-128.80281226755852	Near
-0.6541917926421404	-0.07403159197324415	-128.00562453511705	Near
-0.6412876889632108	-0.07054738795986622	-127.20843680267558	Near
-0.6267683244147157	-0.06667518394648829	-126.07583961538461	Near
-0.6122156555183946	-0.06279497993311037	-124.93632676923076	Near
-0.5976629866220736	-0.05891477591973244	-123.79681392307693	Near
-0.5816538628762542	-0.05487729765886287	-122.31584534113712	Near
-0.565583414715719	-0.050833197324414714	-120.82049967558528	Near
-0.5495129665551839	-0.046789096989966555	-119.32515401003344	Near
-0.5321402073578595	-0.042807826086956526	-117.48285364882943	Near
-0.5146834280936454	-0.03883060869565218	-115.61816911371237	Near
-0.4972266488294314	-0.03485339130434783	-113.7534845785953	Near
-0.4786124347826087	-0.031087695652173907	-111.53982995652173	Near
-0.45989646822742475	-0.02734059531772575	-109.29549664548495	Near
-0.4411805016722408	-0.023593494983277598	-107.05116333444816	Near
-0.4214364214046823	-0.019982127090301	-104.46646336454849	Near
-0.40157682274247486	-0.016386010033444812	-101.84351994983277	Near
-0.38171722408026754	-0.012789892976588628	-99.22057653511705	Near
-0.3609646387959866	-0.009285431438127096	-96.27354182608696	Near
-0.3400888829431438	-0.005793612040133779	-93.28180486956522	Near
-0.319213127090301	-0.0023017926421404636	-90.29006791304347	Near
-0.2976155819397993	0.0008952274247491643	-87.00810058862876	Near
-0.2758991538461539	0.004043692307692304	-83.67833061538462	Near
-0.25418272575250833	0.007192157190635452	-80.34856064214047	Near
-0.23191416722408023	0.009862053511705689	-76.77563120401338	Near
-0.20953917391304341	0.01243969565217392	-73.1558276521739	Near
-0.18716418060200674	0.015017337792642136	-69.53602410033444	Near
-0.16438933444816053	0.017123066889632107	-65.75136902341137	Near
-0.14152563210702337	0.019123926421404685	-61.93008027424748	Near
-0.11866192976588635	0.021124785953177252	-58.10879152508362	Near
-0.095586856187291	0.0226698762541806	-54.20225437792642	Near
-0.07245827090301003	0.02409958193979933	-50.27413535785953	Near
-0.049329685618729066	0.025529287625418062	-46.34601633779263	Near
-0.026301535117056792	0.02644291304347826	-42.404118695652166	Near
-0.0033020802675585575	0.027209086956521737	-38.45828430434783	Near
0.0196973745819398	0.027975260869565217	-34.512449913043476	Near
0.04236522408026759	0.028200882943143813	-30.61277664214046	Near
0.06492695986622067	0.028253528428093644	-26.727874929765896	Near
0.08748869565217388	0.028306173913043478	-22.84297321739131	Near
0.10974305016722408	0.027919110367892977	-19.0414638729097	Near
0.1318879264214047	0.027375438127090302	-15.269655919732436	Near
0.15403280267558533	0.026831765886287624	-11.497847966555174	Near
0.1758504615384615	0.02594567892976589	-7.837495528428098	Near
0.19753907692307693	0.024924555183946488	-4.22109737792642	Near
0.21922769230769235	0.02390343143812709	-0.604699227424743	Near
0.24035738461538458	0.02258392307692308	2.8835601538461453	Near
0.2612440668896321	0.021134682274247495	6.316107026755849	Near
0.28213074916387965	0.019685441471571908	9.748653899665552	Near
0.30227079598662204	0.017958117056856196	13.04117435785952	Near
0.32205424080267564	0.016097976588628757	16.266816528428105	Near
0.34183768561872907	0.01423783612040134	19.492458698996654	Near
