-0.68	-0.081	-129.6	Near
-0.6722953020134229	-0.07893288590604026	-129.0578523489933	Near
-0.6645906040268457	-0.07686577181208054	-128.51570469798656	Near
-0.6568859060402685	-0.0747986577181208	-127.97355704697986	Near
-0.6491812080536913	-0.07273154362416108	-127.43140939597315	Near
-0.6414765100671141	-0.07066442953020134	-126.88926174496643	Near
-0.6337718120805369	-0.0685973154362416	-126.34711409395973	Near
-0.6260671140939598	-0.06653020134228188	-125.80496644295302	Near
-0.6183624161073825	-0.06446308724832214	-125.2628187919463	Near
-0.6106577181208054	-0.06239597315436241	-124.7206711409396	Near
-0.6029530201342281	-0.06032885906040268	-124.17852348993289	Near
-0.5946442953020133	-0.058194630872483215	-123.49510067114093	Near
-0.585248322147651	-0.05593959731543623	-122.55738255033556	Near
-0.5758523489932885	-0.05368456375838926	-121.6196644295302	Near
-0.5664563758389262	-0.05142953020134228	-120.68194630872483	Near
-0.5570604026845637	-0.0491744966442953	-119.74422818791946	Near
-0.5476644295302013	-0.04691946308724832	-118.80651006711409	Near
-0.5382684563758389	-0.04466442953020134	-117.86879194630872	Near
-0.5288724832214765	-0.042409395973154365	-116.93107382550335	Near
-0.519476510067114	-0.040154362416107384	-115.99335570469798	Near
-0.5100805369127517	-0.03789932885906041	-115.05563758389262	Near
-0.5006845637583892	-0.03564429530201343	-114.11791946308725	Near
-0.49028187919463084	-0.033523489932885904	-112.88087248322147	Near
-0.47947651006711406	-0.03145637583892617	-111.52409395973153	Near
-0.4686711409395973	-0.02938926174496644	-110.1673154362416	Near
-0.45786577181208055	-0.027322147651006715	-108.81053691275167	Near
-0.44706040268456376	-0.02525503355704698	-107.45375838926174	Near
-0.436255033557047	-0.023187919463087247	-106.0969798657718	Near
-0.4254496644295302	-0.021120805369127513	-104.74020134228188	Near
-0.4146442953020134	-0.01905369127516778	-103.38342281879194	Near
-0.4038389261744967	-0.016986577181208055	-102.026644295302	Near
-0.3930335570469799	-0.01491946308724832	-100.66986577181207	Near
-0.3821476510067114	-0.012865771812080535	-99.28409395973154	Near
-0.37021476510067114	-0.01098657718120805	-97.52140939597315	Near
-0.35828187919463084	-0.009107382550335564	-95.75872483221475	Near
-0.34634899328859065	-0.007228187919463089	-93.99604026845638	Near
-0.33441610738255034	-0.0053489932885906035	-92.23335570469798	Near
-0.32248322147651004	-0.0034697986577181183	-90.4706711409396	Near
-0.3105503355704698	-0.0015906040268456332	-88.7079865771812	Near
-0.2986174496644295	0.0002885906040268518	-86.94530201342282	Near
-0.2866845637583893	0.002167785234899328	-85.18261744966443	Near
-0.274751677852349	0.004046979865771813	-83.41993288590605	Near
-0.2628187919463087	0.005926174496644298	-81.65724832214765	Near
-0.2505637583892618	0.007563758389261741	-79.75845637583893	Near
-0.23787919463087245	0.008879194630872488	-77.67818791946308	Near
-0.22519463087248323	0.01019463087248322	-75.59791946308725	Near
-0.2125100671140939	0.011510067114093966	-73.5176510067114	Near
-0.1998255033557047	0.0128255033557047	-71.43738255033557	Near
-0.18714093959731537	0.014140939597315445	-69.35711409395972	Near
-0.17445637583892615	0.01545637583892618	-67.27684563758389	Near
-0.16177181208053693	0.01677181208053691	-65.19657718120806	Near
-0.1490872483221476	0.01808724832214766	-63.11630872483221	Near
-0.13640268456375837	0.01940268456375839	-61.036040268456375	Near
-0.12371812080536905	0.02071812080536914	-58.95577181208052	Near
-0.11081208053691272	0.021516778523489936	-56.77288590604026	Near
-0.09784563758389263	0.022174496644295303	-54.562013422818794	Near
-0.08487919463087241	0.022832214765100674	-52.3511409395973	Near
-0.07191275167785234	0.02348993288590604	-50.140268456375836	Near
-0.05894630872483213	0.024147651006711415	-47.92939597315435	Near
-0.04597986577181204	0.024805369127516783	-45.71852348993288	Near
-0.03301342281879196	0.025463087248322146	-43.50765100671141	Near
-0.020046979865771745	0.02612080536912752	-41.29677852348992	Near
